date,product_id,brand,storage_variant,category,price,units_sold,revenue,stock,discount,views,clicks,add_to_cart,purchases,bounce_rate,flipkart_price,amazon_price,myntra_price,day_of_week,month,is_weekend
2024-12-07,M106,iQOO,128GB,Mobile,21668,9,195012,122,5,122,28,16,9,27.61,20751,22900,22016,5,12,1
2024-12-07,M107,iQOO,256GB,Mobile,11066,13,143858,76,10,190,43,8,13,59.8,11639,11600,10893,5,12,1
2024-12-07,M108,OnePlus,128GB,Mobile,21069,2,42138,104,10,43,16,6,2,38.55,22838,19332,19678,5,12,1
2024-12-07,M109,OnePlus,256GB,Mobile,9809,31,304079,89,5,808,188,126,31,69.78,10650,10681,10165,5,12,1
2024-12-07,M110,Motorola,128GB,Mobile,28329,4,113316,33,5,79,20,5,4,68.44,28398,31686,30565,5,12,1
2024-12-07,M111,Motorola,128GB,Mobile,12481,9,112329,61,5,115,17,13,9,65.94,13366,13452,11592,5,12,1
2024-12-07,M112,Vivo,128GB,Mobile,18836,1,18836,31,10,30,4,0,1,59.25,19191,18662,18735,5,12,1
2024-12-07,M113,Vivo,64GB,Mobile,25118,30,753540,108,0,599,231,164,30,71.86,25703,27815,23786,5,12,1
2024-12-07,M114,Oppo,128GB,Mobile,12931,3,38793,126,0,66,26,7,3,57.76,13624,13096,12413,5,12,1
2024-12-07,M115,Oppo,128GB,Mobile,24793,6,148758,50,0,166,52,25,6,76.44,24044,23817,24289,5,12,1
2024-12-07,M116,Poco,256GB,Mobile,13576,25,339400,99,0,410,107,53,25,36.9,13177,12654,14082,5,12,1
2024-12-07,M117,Poco,128GB,Mobile,28558,33,942414,125,0,338,119,35,33,28.08,29997,26237,28455,5,12,1
2024-12-07,M118,Infinix,128GB,Mobile,25486,25,637150,113,0,493,67,21,25,73.2,26120,23553,25030,5,12,1
2024-12-07,M119,Tecno,64GB,Mobile,26240,8,209920,53,0,205,64,18,8,74.87,28074,27823,28143,5,12,1
2024-12-08,M100,Samsung,64GB,Mobile,10276,18,184968,70,5,377,119,87,18,79.74,10494,10069,10163,6,12,1
2024-12-08,M101,Samsung,128GB,Mobile,23353,8,186824,93,0,129,50,10,8,69.98,23719,21128,23069,6,12,1
2024-12-08,M102,Redmi,128GB,Mobile,28660,5,143300,100,0,62,20,8,5,36.28,27517,27398,26920,6,12,1
2024-12-08,M103,Redmi,64GB,Mobile,25530,17,434010,88,0,461,110,23,17,74.73,25090,24735,26258,6,12,1
2024-12-08,M104,Realme,128GB,Mobile,20039,4,80156,82,0,40,14,5,4,21.73,19229,18860,21343,6,12,1
2024-12-08,M105,Realme,64GB,Mobile,14741,20,294820,127,0,587,195,115,20,64.02,14838,13656,15571,6,12,1
2024-12-08,M106,iQOO,128GB,Mobile,19605,24,470520,53,0,325,104,25,24,71.73,21199,21876,20381,6,12,1
2024-12-08,M107,iQOO,256GB,Mobile,14725,26,382850,112,0,527,76,53,26,57.06,14849,14169,14341,6,12,1
2024-12-08,M108,OnePlus,128GB,Mobile,10504,12,126048,73,0,219,62,47,12,64.93,10771,9468,10811,6,12,1
2024-12-08,M109,OnePlus,256GB,Mobile,15330,6,91980,64,10,64,10,7,6,53.9,15149,14013,14415,6,12,1
2024-12-08,M110,Motorola,128GB,Mobile,13185,2,26370,146,10,49,17,7,2,39.32,13060,12908,12921,6,12,1
2024-12-08,M111,Motorola,128GB,Mobile,27658,29,802082,69,5,715,234,127,29,53.31,30370,26761,27248,6,12,1
2024-12-08,M112,Vivo,128GB,Mobile,25547,40,1021880,78,0,532,187,38,40,75.73,25217,25604,26056,6,12,1
2024-12-08,M113,Vivo,64GB,Mobile,10740,12,128880,116,0,180,53,34,12,39.21,10553,10874,10690,6,12,1
2024-12-08,M114,Oppo,128GB,Mobile,21405,23,492315,110,10,321,84,18,23,79.25,22935,23135,22445,6,12,1
2024-12-08,M115,Oppo,128GB,Mobile,20348,9,183132,58,0,231,24,15,9,54.78,19889,19311,21171,6,12,1
2024-12-08,M116,Poco,256GB,Mobile,24140,30,724200,40,5,326,117,38,30,71.78,25973,25506,25973,6,12,1
2024-12-08,M117,Poco,128GB,Mobile,28260,36,1017360,122,5,924,353,73,36,20.42,28709,25586,28491,6,12,1
2024-12-08,M118,Infinix,128GB,Mobile,9710,18,174780,47,10,306,30,6,18,39.93,10418,9174,9396,6,12,1
2024-12-08,M119,Tecno,64GB,Mobile,19172,38,728536,75,10,579,173,102,38,29.23,18634,20178,17841,6,12,1
2024-12-09,M100,Samsung,64GB,Mobile,26311,25,657775,44,5,747,175,102,25,64.17,25232,24792,27186,0,12,0
2024-12-09,M101,Samsung,128GB,Mobile,11214,7,78498,43,0,111,20,4,7,74.5,11495,12199,11534,0,12,0
2024-12-09,M102,Redmi,128GB,Mobile,25956,21,545076,44,10,307,31,20,21,24.23,25128,25496,27035,0,12,0
2024-12-09,M103,Redmi,64GB,Mobile,24837,6,149022,148,10,169,50,12,6,73.98,24899,23089,25072,0,12,0
2024-12-09,M104,Realme,128GB,Mobile,14814,26,385164,99,5,694,215,86,26,76.37,15448,16138,15703,0,12,0
2024-12-09,M105,Realme,64GB,Mobile,17420,35,609700,107,10,559,206,100,35,42.71,17868,16150,16062,0,12,0
2024-12-09,M106,iQOO,128GB,Mobile,22375,36,805500,91,5,1023,302,102,36,26.77,21599,20588,22574,0,12,0
2024-12-09,M107,iQOO,256GB,Mobile,21620,27,583740,116,10,545,71,36,27,71.07,23643,20926,23152,0,12,0
2024-12-09,M108,OnePlus,128GB,Mobile,14158,25,353950,89,0,606,77,52,25,79.53,15211,13064,15287,0,12,0
2024-12-09,M109,OnePlus,256GB,Mobile,11926,34,405484,94,0,400,97,19,34,70.3,12916,10905,11220,0,12,0
2024-12-09,M110,Motorola,128GB,Mobile,17880,17,303960,88,5,234,81,62,17,28.05,17314,18413,18447,0,12,0
2024-12-09,M111,Motorola,128GB,Mobile,9696,15,145440,125,10,235,62,21,15,59.73,9217,10197,8995,0,12,0
2024-12-09,M112,Vivo,128GB,Mobile,21925,6,131550,101,10,112,24,14,6,52.28,23418,23231,22898,0,12,0
2024-12-09,M113,Vivo,64GB,Mobile,28499,3,85497,103,0,84,15,7,3,55.03,28740,27326,28126,0,12,0
2024-12-09,M114,Oppo,128GB,Mobile,24775,37,916675,109,5,1090,308,112,37,53.57,26154,24857,24819,0,12,0
2024-12-09,M115,Oppo,128GB,Mobile,14280,20,285600,85,0,594,222,168,20,58.69,13981,14647,13581,0,12,0
2024-12-09,M116,Poco,256GB,Mobile,11429,37,422873,81,0,645,221,126,37,41.07,11604,10871,11600,0,12,0
2024-12-09,M117,Poco,128GB,Mobile,27337,39,1066143,80,0,480,61,21,39,66.27,26852,29649,27528,0,12,0
2024-12-09,M118,Infinix,128GB,Mobile,14189,21,297969,130,0,592,117,53,21,41.57,14259,14148,14361,0,12,0
2024-12-09,M119,Tecno,64GB,Mobile,16673,18,300114,99,5,448,173,78,18,47.33,17194,16619,17970,0,12,0
2024-12-10,M100,Samsung,64GB,Mobile,25371,29,735759,64,5,442,175,118,29,33.26,25958,25574,23776,1,12,0
2024-12-10,M101,Samsung,128GB,Mobile,10152,8,81216,50,10,182,59,24,8,58.86,10153,9788,10274,1,12,0
2024-12-10,M102,Redmi,128GB,Mobile,15606,27,421362,97,10,369,91,23,27,59.76,15706,14854,14734,1,12,0
2024-12-10,M103,Redmi,64GB,Mobile,19416,12,232992,85,5,126,34,16,12,77.6,19207,19149,19063,1,12,0
2024-12-10,M104,Realme,128GB,Mobile,13365,1,13365,139,10,27,9,3,1,32.48,12910,13599,13652,1,12,0
2024-12-10,M105,Realme,64GB,Mobile,15510,13,201630,51,0,206,57,37,13,25.18,15491,15777,15790,1,12,0
2024-12-10,M106,iQOO,128GB,Mobile,23499,10,234990,150,10,284,102,58,10,60.15,22330,24336,24263,1,12,0
2024-12-10,M107,iQOO,256GB,Mobile,9952,22,218944,145,5,249,62,16,22,45.72,10417,9306,9477,1,12,0
2024-12-10,M108,OnePlus,128GB,Mobile,10048,14,140672,127,0,307,110,42,14,59.12,9841,10367,9936,1,12,0
2024-12-10,M109,OnePlus,256GB,Mobile,10064,2,20128,32,0,31,10,6,2,66.84,9590,9683,9476,1,12,0
2024-12-10,M110,Motorola,128GB,Mobile,25176,16,402816,78,10,420,120,36,16,36.49,23992,27120,24560,1,12,0
2024-12-10,M111,Motorola,128GB,Mobile,17602,26,457652,121,10,529,190,48,26,68.58,16907,18812,17713,1,12,0
2024-12-10,M112,Vivo,128GB,Mobile,24858,8,198864,105,0,223,37,22,8,57.58,23804,25974,26130,1,12,0
2024-12-10,M113,Vivo,64GB,Mobile,10158,34,345372,96,0,865,229,131,34,66.99,11136,9675,9679,1,12,0
2024-12-10,M114,Oppo,128GB,Mobile,25860,8,206880,41,10,157,49,32,8,49.02,26992,24893,25765,1,12,0
2024-12-10,M115,Oppo,128GB,Mobile,18261,1,18261,81,0,28,6,1,1,70.5,18285,17087,18427,1,12,0
2024-12-10,M116,Poco,256GB,Mobile,9682,6,58092,139,10,133,24,17,6,31.03,10571,10557,9861,1,12,0
2024-12-10,M117,Poco,128GB,Mobile,20338,10,203380,126,10,299,95,44,10,40.8,22116,21438,20007,1,12,0
2024-12-10,M118,Infinix,128GB,Mobile,17703,32,566496,117,0,873,98,75,32,49.59,18080,19153,18027,1,12,0
2024-12-10,M119,Tecno,64GB,Mobile,15773,38,599374,124,5,569,61,15,38,53.45,15433,16816,15947,1,12,0
2024-12-11,M100,Samsung,64GB,Mobile,24687,30,740610,123,10,323,77,44,30,68.13,26332,26774,23115,2,12,0
2024-12-11,M101,Samsung,128GB,Mobile,10891,18,196038,31,5,221,85,35,18,71.84,11227,11660,10663,2,12,0
2024-12-11,M102,Redmi,128GB,Mobile,19985,6,119910,99,5,157,57,31,6,46.78,21579,19087,19847,2,12,0
2024-12-11,M103,Redmi,64GB,Mobile,26546,17,451282,91,5,245,40,18,17,40.63,28376,25579,24774,2,12,0
2024-12-11,M104,Realme,128GB,Mobile,22730,4,90920,35,0,87,28,18,4,50.01,21663,25113,23390,2,12,0
2024-12-11,M105,Realme,64GB,Mobile,9679,38,367802,134,10,1099,389,145,38,45.46,9709,9665,9233,2,12,0
2024-12-11,M106,iQOO,128GB,Mobile,25533,15,382995,117,5,156,15,4,15,40.37,25767,28421,26582,2,12,0
2024-12-11,M107,iQOO,256GB,Mobile,17252,7,120764,45,5,98,13,5,7,42.81,18659,18862,17073,2,12,0
2024-12-11,M108,OnePlus,128GB,Mobile,17104,7,119728,40,5,109,27,10,7,37.6,17432,17970,17968,2,12,0
2024-12-11,M109,OnePlus,256GB,Mobile,27150,6,162900,70,0,142,32,21,6,60.7,27721,24991,26410,2,12,0
2024-12-11,M110,Motorola,128GB,Mobile,26816,24,643584,112,10,242,41,19,24,26.97,28262,25826,25322,2,12,0
2024-12-11,M111,Motorola,128GB,Mobile,17566,10,175660,94,5,277,32,18,10,73.78,18441,19462,17926,2,12,0
2024-12-11,M112,Vivo,128GB,Mobile,27346,2,54692,49,5,48,8,3,2,61.66,26140,30387,28318,2,12,0
2024-12-11,M113,Vivo,64GB,Mobile,14576,1,14576,63,10,23,2,1,1,68.53,14651,14643,15455,2,12,0
2024-12-11,M114,Oppo,128GB,Mobile,11628,21,244188,56,5,452,169,53,21,70.26,12457,10865,12347,2,12,0
2024-12-11,M115,Oppo,128GB,Mobile,16945,27,457515,82,5,760,200,76,27,47.48,18334,17935,17473,2,12,0
2024-12-11,M116,Poco,256GB,Mobile,10432,25,260800,71,5,374,43,29,25,51.89,10559,10648,10473,2,12,0
2024-12-11,M117,Poco,128GB,Mobile,25949,17,441133,106,10,340,90,26,17,60.16,27678,23652,26265,2,12,0
2024-12-11,M118,Infinix,128GB,Mobile,17356,18,312408,143,10,488,55,17,18,71.52,17199,16817,17951,2,12,0
2024-12-11,M119,Tecno,64GB,Mobile,22089,10,220890,86,5,272,34,7,10,62.97,24120,23971,20944,2,12,0
2024-12-12,M100,Samsung,64GB,Mobile,11758,36,423288,37,0,787,141,62,36,58.46,11350,11795,11594,3,12,0
2024-12-12,M101,Samsung,128GB,Mobile,13794,2,27588,142,5,39,13,3,2,50.29,14544,12911,14423,3,12,0
2024-12-12,M102,Redmi,128GB,Mobile,13106,35,458710,128,10,620,96,21,35,60.68,12979,13675,12586,3,12,0
2024-12-12,M103,Redmi,64GB,Mobile,11700,10,117000,94,10,140,26,5,10,38.96,11250,10708,11177,3,12,0
2024-12-12,M104,Realme,128GB,Mobile,13062,33,431046,58,10,907,334,154,33,47.4,12412,13524,12329,3,12,0
2024-12-12,M105,Realme,64GB,Mobile,22174,19,421306,148,10,299,84,51,19,66.48,22707,20231,21977,3,12,0
2024-12-12,M106,iQOO,128GB,Mobile,10036,26,260936,144,0,451,173,95,26,42.69,10881,9915,9316,3,12,0
2024-12-12,M107,iQOO,256GB,Mobile,14611,23,336053,97,0,460,138,72,23,40.82,15997,15225,15237,3,12,0
2024-12-12,M108,OnePlus,128GB,Mobile,26410,17,448970,93,0,339,98,45,17,53.45,25689,24495,28342,3,12,0
2024-12-12,M109,OnePlus,256GB,Mobile,20641,15,309615,89,0,346,103,43,15,21.47,20471,22805,21715,3,12,0
2024-12-12,M110,Motorola,128GB,Mobile,19572,27,528444,54,10,706,265,151,27,36.04,20300,20901,19349,3,12,0
2024-12-12,M111,Motorola,128GB,Mobile,20209,15,303135,149,0,406,101,53,15,30.07,19986,18248,18801,3,12,0
2024-12-12,M112,Vivo,128GB,Mobile,20221,1,20221,32,5,22,4,3,1,26.69,19650,20827,21496,3,12,0
2024-12-12,M113,Vivo,64GB,Mobile,19655,40,786200,50,0,446,57,14,40,30.55,19723,19570,19174,3,12,0
2024-12-12,M114,Oppo,128GB,Mobile,11792,36,424512,47,10,720,138,78,36,58.46,12630,11475,12041,3,12,0
2024-12-12,M115,Oppo,128GB,Mobile,20879,8,167032,100,0,167,31,13,8,37.14,22796,23073,20570,3,12,0
2024-12-12,M116,Poco,256GB,Mobile,23719,12,284628,110,0,279,92,40,12,28.17,24897,21987,22438,3,12,0
2024-12-12,M117,Poco,128GB,Mobile,19690,2,39380,102,5,36,13,10,2,37.17,21223,17754,20856,3,12,0
2024-12-12,M118,Infinix,128GB,Mobile,17459,26,453934,140,10,726,73,32,26,69.1,17684,16944,16946,3,12,0
2024-12-12,M119,Tecno,64GB,Mobile,13749,30,412470,37,0,618,156,35,30,39.74,14992,12521,14109,3,12,0
2024-12-13,M100,Samsung,64GB,Mobile,29713,4,118852,58,0,89,14,5,4,48.94,28318,31959,28658,4,12,0
2024-12-13,M101,Samsung,128GB,Mobile,17733,2,35466,82,5,47,13,7,2,58.93,18514,18283,17820,4,12,0
2024-12-13,M102,Redmi,128GB,Mobile,11762,36,423432,46,0,427,68,50,36,43.63,11452,12298,12435,4,12,0
2024-12-13,M103,Redmi,64GB,Mobile,16145,30,484350,48,10,423,92,52,30,58.7,16489,17741,16418,4,12,0
2024-12-13,M104,Realme,128GB,Mobile,12839,12,154068,41,0,339,79,56,12,57.01,12610,12549,13154,4,12,0
2024-12-13,M105,Realme,64GB,Mobile,16570,28,463960,102,0,613,205,76,28,29.81,16179,15522,16725,4,12,0
2024-12-13,M106,iQOO,128GB,Mobile,11636,9,104724,41,5,237,90,24,9,59.91,11491,12781,10946,4,12,0
2024-12-13,M107,iQOO,256GB,Mobile,9865,17,167705,145,10,296,111,41,17,37.33,10390,10060,9095,4,12,0
2024-12-13,M108,OnePlus,128GB,Mobile,24699,1,24699,77,10,29,11,5,1,70.83,26220,22568,24290,4,12,0
2024-12-13,M109,OnePlus,256GB,Mobile,23679,28,663012,84,10,753,259,73,28,24.86,24224,26209,24396,4,12,0
2024-12-13,M110,Motorola,128GB,Mobile,20652,17,351084,134,0,172,23,15,17,61.61,22572,21065,20725,4,12,0
2024-12-13,M111,Motorola,128GB,Mobile,19213,3,57639,122,5,58,19,7,3,76.45,19946,18317,18324,4,12,0
2024-12-13,M112,Vivo,128GB,Mobile,18008,10,180080,52,10,149,38,8,10,69.79,18958,19548,18665,4,12,0
2024-12-13,M113,Vivo,64GB,Mobile,23190,20,463800,58,5,479,47,36,20,55.59,24706,21845,23662,4,12,0
2024-12-13,M114,Oppo,128GB,Mobile,22544,40,901760,43,0,739,227,84,40,46.31,24599,22765,23229,4,12,0
2024-12-13,M115,Oppo,128GB,Mobile,12242,1,12242,60,5,18,2,1,1,54.41,11875,12522,11371,4,12,0
2024-12-13,M116,Poco,256GB,Mobile,20891,14,292474,122,5,278,87,33,14,79.93,20530,21133,21740,4,12,0
2024-12-13,M117,Poco,128GB,Mobile,19122,10,191220,138,5,152,55,30,10,66.53,20657,19534,19213,4,12,0
2024-12-13,M118,Infinix,128GB,Mobile,18502,36,666072,74,0,759,253,182,36,51.99,19750,17676,18837,4,12,0
2024-12-13,M119,Tecno,64GB,Mobile,23823,27,643221,92,0,487,177,88,27,24.89,26066,21926,22673,4,12,0
2024-12-14,M100,Samsung,64GB,Mobile,27522,21,577962,50,0,533,76,59,21,75.35,26616,28716,26285,5,12,1
2024-12-14,M101,Samsung,128GB,Mobile,11994,9,107946,116,10,260,87,68,9,47.56,11813,11301,11229,5,12,1
2024-12-14,M102,Redmi,128GB,Mobile,22531,26,585806,53,10,574,137,94,26,60.43,24501,20534,22222,5,12,1
2024-12-14,M103,Redmi,64GB,Mobile,24845,26,645970,95,0,559,103,25,26,67.36,24126,26958,24068,5,12,1
2024-12-14,M104,Realme,128GB,Mobile,21336,25,533400,133,10,462,127,45,25,63.54,20351,20910,22561,5,12,1
2024-12-14,M105,Realme,64GB,Mobile,19353,26,503178,130,10,717,285,201,26,64.16,20499,20655,20125,5,12,1
2024-12-14,M106,iQOO,128GB,Mobile,15001,5,75005,65,0,131,14,7,5,31.62,15754,16615,15128,5,12,1
2024-12-14,M107,iQOO,256GB,Mobile,23256,35,813960,139,5,416,58,37,35,21.19,24240,22130,24993,5,12,1
2024-12-14,M108,OnePlus,128GB,Mobile,22034,18,396612,139,10,343,123,86,18,37.95,21626,23124,21986,5,12,1
2024-12-14,M109,OnePlus,256GB,Mobile,18634,6,111804,89,5,77,27,14,6,75.59,19570,17712,19365,5,12,1
2024-12-14,M110,Motorola,128GB,Mobile,13707,14,191898,37,10,328,100,68,14,78.11,13142,14847,13815,5,12,1
2024-12-14,M111,Motorola,128GB,Mobile,21849,27,589923,34,0,722,180,109,27,39.26,22764,23659,22149,5,12,1
2024-12-14,M112,Vivo,128GB,Mobile,12209,33,402897,68,10,908,138,108,33,30.23,12570,12843,12342,5,12,1
2024-12-14,M113,Vivo,64GB,Mobile,27107,10,271070,68,5,232,34,13,10,22.08,27800,26084,27182,5,12,1
2024-12-14,M114,Oppo,128GB,Mobile,14114,18,254052,70,0,445,105,78,18,72.01,13433,15636,13739,5,12,1
2024-12-14,M115,Oppo,128GB,Mobile,16020,20,320400,36,5,255,91,62,20,61.39,16060,15864,15441,5,12,1
2024-12-14,M116,Poco,256GB,Mobile,21364,25,534100,126,10,428,120,37,25,30.26,21260,23202,22658,5,12,1
2024-12-14,M117,Poco,128GB,Mobile,27946,10,279460,44,0,160,64,28,10,39.67,28487,25473,27566,5,12,1
2024-12-14,M118,Infinix,128GB,Mobile,12203,28,341684,131,5,456,96,30,28,68.65,12309,12226,11769,5,12,1
2024-12-14,M119,Tecno,64GB,Mobile,16454,23,378442,124,10,584,190,45,23,77.88,16924,15025,17335,5,12,1
2024-12-15,M100,Samsung,64GB,Mobile,14592,37,539904,62,5,555,128,69,37,39.16,15023,15142,15685,6,12,1
2024-12-15,M101,Samsung,128GB,Mobile,15638,18,281484,81,0,435,62,18,18,65.95,17030,15935,16817,6,12,1
2024-12-15,M102,Redmi,128GB,Mobile,17347,6,104082,134,10,82,30,20,6,36.2,16762,16150,16768,6,12,1
2024-12-15,M103,Redmi,64GB,Mobile,14054,40,562160,115,0,612,146,42,40,74.62,14678,14018,13411,6,12,1
2024-12-15,M104,Realme,128GB,Mobile,26156,36,941616,99,0,649,216,75,36,50.86,27341,26160,27294,6,12,1
2024-12-15,M105,Realme,64GB,Mobile,11367,30,341010,48,10,721,123,41,30,49.75,11774,10829,10492,6,12,1
2024-12-15,M106,iQOO,128GB,Mobile,18161,28,508508,139,0,336,52,23,28,25.98,17945,18136,16826,6,12,1
2024-12-15,M107,iQOO,256GB,Mobile,16768,22,368896,58,5,351,116,27,22,27.78,16542,15123,18082,6,12,1
2024-12-15,M108,OnePlus,128GB,Mobile,27764,33,916212,94,5,406,45,21,33,20.17,28165,25054,26743,6,12,1
2024-12-15,M109,OnePlus,256GB,Mobile,14271,34,485214,38,10,986,346,168,34,33.94,13789,15657,14812,6,12,1
2024-12-15,M110,Motorola,128GB,Mobile,25588,27,690876,105,5,573,127,51,27,32.46,26591,25663,26758,6,12,1
2024-12-15,M111,Motorola,128GB,Mobile,27591,26,717366,81,0,685,68,24,26,58.97,28095,30265,28360,6,12,1
2024-12-15,M112,Vivo,128GB,Mobile,18508,7,129556,74,0,166,29,12,7,63.47,18183,16740,17181,6,12,1
2024-12-15,M113,Vivo,64GB,Mobile,13301,6,79806,53,0,110,28,7,6,62.62,12981,14146,14318,6,12,1
2024-12-15,M114,Oppo,128GB,Mobile,14511,13,188643,69,5,221,85,19,13,68.69,15856,13590,15359,6,12,1
2024-12-15,M115,Oppo,128GB,Mobile,19141,12,229692,132,0,204,29,8,12,41.6,20786,18774,19203,6,12,1
2024-12-15,M116,Poco,256GB,Mobile,18098,26,470548,45,0,350,69,53,26,77.39,17388,18533,17371,6,12,1
2024-12-15,M117,Poco,128GB,Mobile,11085,34,376890,108,5,573,146,41,34,48.49,10744,10157,10589,6,12,1
2024-12-15,M118,Infinix,128GB,Mobile,23889,16,382224,135,0,261,74,46,16,41.95,25194,24170,24333,6,12,1
2024-12-15,M119,Tecno,64GB,Mobile,26274,33,867042,42,0,599,227,124,33,52.16,28551,24039,25873,6,12,1
2024-12-16,M100,Samsung,64GB,Mobile,22617,13,294021,37,0,216,70,17,13,58.01,24421,24737,20860,0,12,0
2024-12-16,M101,Samsung,128GB,Mobile,15346,13,199498,119,0,202,72,29,13,40.03,16408,14080,15968,0,12,0
2024-12-16,M102,Redmi,128GB,Mobile,12096,36,435456,87,10,1030,343,107,36,72.63,12075,13511,11436,0,12,0
2024-12-16,M103,Redmi,64GB,Mobile,26465,4,105860,107,10,72,8,3,4,75.66,26145,29198,26708,0,12,0
2024-12-16,M104,Realme,128GB,Mobile,12627,18,227286,133,0,364,138,57,18,22.73,13400,14019,12903,0,12,0
2024-12-16,M105,Realme,64GB,Mobile,11062,20,221240,56,0,407,154,39,20,77.67,11090,11891,11462,0,12,0
2024-12-16,M106,iQOO,128GB,Mobile,25559,7,178913,60,0,127,13,2,7,35.98,26453,25862,26217,0,12,0
2024-12-16,M107,iQOO,256GB,Mobile,23638,38,898244,42,10,1051,376,229,38,28.11,24675,26327,23068,0,12,0
2024-12-16,M108,OnePlus,128GB,Mobile,22761,27,614547,101,10,642,226,87,27,31.78,24114,22032,22264,0,12,0
2024-12-16,M109,OnePlus,256GB,Mobile,10343,25,258575,43,10,276,91,49,25,22.15,10281,11223,10458,0,12,0
2024-12-16,M110,Motorola,128GB,Mobile,14343,40,573720,117,5,783,185,108,40,67.68,15556,14929,15049,0,12,0
2024-12-16,M111,Motorola,128GB,Mobile,10501,17,178517,94,10,510,108,49,17,40.07,10310,11038,9771,0,12,0
2024-12-16,M112,Vivo,128GB,Mobile,11905,19,226195,112,10,373,88,32,19,50.55,11399,12613,12063,0,12,0
2024-12-16,M113,Vivo,64GB,Mobile,22761,24,546264,72,10,542,196,47,24,51.55,24319,21648,22229,0,12,0
2024-12-16,M114,Oppo,128GB,Mobile,9277,5,46385,45,10,69,23,8,5,72.98,9310,10122,9410,0,12,0
2024-12-16,M115,Oppo,128GB,Mobile,15913,15,238695,73,5,438,155,69,15,51.79,15180,15964,16339,0,12,0
2024-12-16,M116,Poco,256GB,Mobile,18958,8,151664,51,10,179,54,12,8,22.63,19113,20524,20029,0,12,0
2024-12-16,M117,Poco,128GB,Mobile,10203,11,112233,148,5,198,64,35,11,49.3,10977,11080,10581,0,12,0
2024-12-16,M118,Infinix,128GB,Mobile,25459,29,738311,116,10,503,101,78,29,51.48,26534,23651,26385,0,12,0
2024-12-16,M119,Tecno,64GB,Mobile,24411,16,390576,30,10,395,118,39,16,44.36,25362,22389,25860,0,12,0
2024-12-17,M100,Samsung,64GB,Mobile,13782,4,55128,106,5,89,8,5,4,60.43,14834,14384,14666,1,12,0
2024-12-17,M101,Samsung,128GB,Mobile,16556,27,447012,44,5,280,66,29,27,47.36,16922,16056,17542,1,12,0
2024-12-17,M102,Redmi,128GB,Mobile,12792,33,422136,33,5,709,76,21,33,47.3,13020,12868,13526,1,12,0
2024-12-17,M103,Redmi,64GB,Mobile,12275,10,122750,90,10,180,18,8,10,44.74,11958,11423,12105,1,12,0
2024-12-17,M104,Realme,128GB,Mobile,14252,39,555828,116,0,791,167,133,39,39.39,15466,15783,15280,1,12,0
2024-12-17,M105,Realme,64GB,Mobile,26343,17,447831,79,10,474,56,36,17,39.38,25467,29500,24700,1,12,0
2024-12-17,M106,iQOO,128GB,Mobile,24476,8,195808,129,5,181,55,42,8,71.92,25315,23066,26371,1,12,0
2024-12-17,M107,iQOO,256GB,Mobile,27546,22,606012,92,0,603,94,28,22,32.12,29615,26847,25799,1,12,0
2024-12-17,M108,OnePlus,128GB,Mobile,17428,27,470556,87,0,566,102,22,27,35.12,17843,16048,18203,1,12,0
2024-12-17,M109,OnePlus,256GB,Mobile,28338,1,28338,145,0,10,1,0,1,34.34,27573,29518,27524,1,12,0
2024-12-17,M110,Motorola,128GB,Mobile,15166,1,15166,100,5,12,1,0,1,69.6,14835,15162,15513,1,12,0
2024-12-17,M111,Motorola,128GB,Mobile,26590,23,611570,130,5,666,210,102,23,70.29,26104,25748,24766,1,12,0
2024-12-17,M112,Vivo,128GB,Mobile,22728,1,22728,34,10,13,2,1,1,65.53,21988,23978,21637,1,12,0
2024-12-17,M113,Vivo,64GB,Mobile,14004,19,266076,62,10,364,111,32,19,65.71,15322,15004,13641,1,12,0
2024-12-17,M114,Oppo,128GB,Mobile,16362,26,425412,57,0,353,73,23,26,70.0,17061,16147,15864,1,12,0
2024-12-17,M115,Oppo,128GB,Mobile,16102,8,128816,135,0,119,46,21,8,26.53,15929,14573,15661,1,12,0
2024-12-17,M116,Poco,256GB,Mobile,20521,25,513025,34,10,667,102,33,25,29.46,21293,20670,20680,1,12,0
2024-12-17,M117,Poco,128GB,Mobile,26766,25,669150,127,10,460,76,32,25,20.12,26313,29281,25358,1,12,0
2024-12-17,M118,Infinix,128GB,Mobile,26667,30,800010,138,5,434,116,65,30,37.88,27274,29620,24893,1,12,0
2024-12-17,M119,Tecno,64GB,Mobile,17579,31,544949,115,5,459,111,41,31,30.25,16734,17624,17395,1,12,0
2024-12-18,M100,Samsung,64GB,Mobile,10119,29,293451,132,5,535,58,20,29,33.89,10130,9197,9907,2,12,0
2024-12-18,M101,Samsung,128GB,Mobile,21682,40,867280,85,0,534,67,13,40,21.63,23289,19560,22216,2,12,0
2024-12-18,M102,Redmi,128GB,Mobile,13879,24,333096,103,0,337,49,23,24,51.59,14988,12568,13961,2,12,0
2024-12-18,M103,Redmi,64GB,Mobile,14654,4,58616,71,0,117,21,12,4,59.56,14811,14307,13863,2,12,0
2024-12-18,M104,Realme,128GB,Mobile,13092,20,261840,144,5,282,61,27,20,39.97,12744,12656,13790,2,12,0
2024-12-18,M105,Realme,64GB,Mobile,14019,1,14019,39,5,30,12,9,1,54.03,14667,13109,14884,2,12,0
2024-12-18,M106,iQOO,128GB,Mobile,25739,13,334607,57,0,249,66,27,13,65.54,26247,27836,24757,2,12,0
