date,product_id,product_name,flipkart_price,amazon_price,myntra_price
2024-10-01,M110,G73 5G,18891,20971,19073
2024-10-01,M111,Edge 40 Neo,21862,22288,22584
2024-10-01,M112,T2 5G,13737,13990,13708
2024-10-01,M113,Y27,23218,22586,25089
2024-10-01,M114,A78,18698,20840,17509
2024-10-01,M115,Reno8 T,18546,19188,19966
2024-10-01,M116,X5 Pro,15923,15449,13992
2024-10-01,M117,M6 Pro,26241,26486,26231
2024-10-01,M118,Zero 5G 2023,25972,26346,25917
2024-10-01,M119,Spark 10,26441,29903,27888
2024-10-02,M100,Galaxy M14,28136,25280,27455
2024-10-02,M101,Galaxy A15,15615,14170,14789
2024-10-02,M102,Note 12,25261,25404,22785
2024-10-02,M103,12C,22111,23350,23074
2024-10-02,M104,Narzo 60,18494,18965,18615
2024-10-02,M105,C55,24203,25675,24953
2024-10-02,M106,Z7 5G,25020,25559,24624
2024-10-02,M107,Neo 7 Pro,27030,28575,25737
2024-10-02,M108,Nord CE 3 Lite,15764,14904,16481
2024-10-02,M109,Nord 3 5G,26993,27203,24381
2024-10-02,M110,G73 5G,25805,24484,25011
2024-10-02,M111,Edge 40 Neo,24728,23501,21445
2024-10-02,M112,T2 5G,18603,18633,20549
2024-10-02,M113,Y27,17202,19253,18516
2024-10-02,M114,A78,11656,12319,11719
2024-10-02,M115,Reno8 T,10719,10966,10851
2024-10-02,M116,X5 Pro,10737,10459,11761
2024-10-02,M117,M6 Pro,20261,18204,20099
2024-10-02,M118,Zero 5G 2023,18762,17659,18423
2024-10-02,M119,Spark 10,14293,14673,12534
2024-10-03,M100,Galaxy M14,11653,11369,11695
2024-10-03,M101,Galaxy A15,18008,16898,17620
2024-10-03,M102,Note 12,11838,10534,10799
2024-10-03,M103,12C,20997,18862,19675
2024-10-03,M104,Narzo 60,11039,10127,11446
2024-10-03,M105,C55,20106,18427,19639
2024-10-03,M106,Z7 5G,17090,17323,16063
2024-10-03,M107,Neo 7 Pro,25554,24383,24150
2024-10-03,M108,Nord CE 3 Lite,13578,14761,14142
2024-10-03,M109,Nord 3 5G,16281,18157,16341
2024-10-03,M110,G73 5G,22981,20146,20996
2024-10-03,M111,Edge 40 Neo,12394,10459,12308
2024-10-03,M112,T2 5G,12496,12527,11915
2024-10-03,M113,Y27,9216,9501,8519
2024-10-03,M114,A78,26268,27932,23268
2024-10-03,M115,Reno8 T,15265,15734,14170
2024-10-03,M116,X5 Pro,26947,24974,25474
2024-10-03,M117,M6 Pro,7356,7933,7254
2024-10-03,M118,Zero 5G 2023,11648,10574,11632
2024-10-03,M119,Spark 10,9228,8665,9460
2024-10-04,M100,Galaxy M14,23235,20668,23190
2024-10-04,M101,Galaxy A15,15043,16448,14746
2024-10-04,M102,Note 12,21903,22959,22086
2024-10-04,M103,12C,25885,22112,25858
2024-10-04,M104,Narzo 60,26859,24556,25873
2024-10-04,M105,C55,19568,18822,20393
2024-10-04,M106,Z7 5G,17223,16669,16175
2024-10-04,M107,Neo 7 Pro,19386,18612,16683
2024-10-04,M108,Nord CE 3 Lite,13549,13434,14386
2024-10-04,M109,Nord 3 5G,20905,19406,19924
2024-10-04,M110,G73 5G,23651,26552,22835
2024-10-04,M111,Edge 40 Neo,21598,22297,21037
2024-10-04,M112,T2 5G,13261,12789,13162
2024-10-04,M113,Y27,14363,13655,14311
2024-10-04,M114,A78,25551,25005,26989
2024-10-04,M115,Reno8 T,17285,18263,16280
2024-10-04,M116,X5 Pro,24923,23626,26214
2024-10-04,M117,M6 Pro,11010,10004,10513
2024-10-04,M118,Zero 5G 2023,13064,14846,13537
2024-10-04,M119,Spark 10,15874,15490,16261
2024-10-05,M100,Galaxy M14,12987,12590,11208
2024-10-05,M101,Galaxy A15,30685,26683,29615
2024-10-05,M102,Note 12,16396,16795,15918
2024-10-05,M103,12C,17975,16524,18682
2024-10-05,M104,Narzo 60,17521,16490,16550
2024-10-05,M105,C55,16246,17431,15786
2024-10-05,M106,Z7 5G,16986,18342,16410
2024-10-05,M107,Neo 7 Pro,22079,21514,23042
2024-10-05,M108,Nord CE 3 Lite,16364,17137,18526
2024-10-05,M109,Nord 3 5G,18967,19652,20932
2024-10-05,M110,G73 5G,26438,25688,29063
2024-10-05,M111,Edge 40 Neo,28123,26640,27657
2024-10-05,M112,T2 5G,15978,13930,14938
2024-10-05,M113,Y27,24416,24034,25331
2024-10-05,M114,A78,16059,16212,14797
2024-10-05,M115,Reno8 T,10772,11012,10540
2024-10-05,M116,X5 Pro,23967,25513,22602
2024-10-05,M117,M6 Pro,14714,13473,12845
2024-10-05,M118,Zero 5G 2023,13042,14563,13126
2024-10-05,M119,Spark 10,18665,17753,18396
2024-10-06,M100,Galaxy M14,14358,13394,13005
2024-10-06,M101,Galaxy A15,22101,19065,21529
2024-10-06,M102,Note 12,26832,26173,26750
2024-10-06,M103,12C,11506,11646,11651
2024-10-06,M104,Narzo 60,24650,21265,22033
2024-10-06,M105,C55,25415,26252,24947
2024-10-06,M106,Z7 5G,25066,21974,23743
2024-10-06,M107,Neo 7 Pro,21666,20361,20188
2024-10-06,M108,Nord CE 3 Lite,15926,16704,15728
2024-10-06,M109,Nord 3 5G,22824,24921,24495
2024-10-06,M110,G73 5G,17056,16107,17766
2024-10-06,M111,Edge 40 Neo,16744,18309,16313
2024-10-06,M112,T2 5G,27550,26878,27642
2024-10-06,M113,Y27,24500,25305,26789
2024-10-06,M114,A78,15959,15122,14745
2024-10-06,M115,Reno8 T,11419,10641,10852
2024-10-06,M116,X5 Pro,13400,15516,15051
2024-10-06,M117,M6 Pro,18919,19850,18128
2024-10-06,M118,Zero 5G 2023,19841,18310,21074
2024-10-06,M119,Spark 10,28612,28453,25483
2024-10-07,M100,Galaxy M14,8966,9844,9822
2024-10-07,M101,Galaxy A15,13328,13783,12749
2024-10-07,M102,Note 12,27436,25477,25478
2024-10-07,M103,12C,14517,12802,15062
2024-10-07,M104,Narzo 60,14278,14452,15682
2024-10-07,M105,C55,12295,12909,11701
2024-10-07,M106,Z7 5G,24340,20495,22182
2024-10-07,M107,Neo 7 Pro,12343,11684,12553
2024-10-07,M108,Nord CE 3 Lite,14566,14578,14519
2024-10-07,M109,Nord 3 5G,13081,14872,12520
2024-10-07,M110,G73 5G,11088,12209,11031
2024-10-07,M111,Edge 40 Neo,25892,24933,22767
2024-10-07,M112,T2 5G,25141,23647,24550
2024-10-07,M113,Y27,14731,16609,14534
2024-10-07,M114,A78,11564,9740,10931
2024-10-07,M115,Reno8 T,22217,21400,22583
2024-10-07,M116,X5 Pro,27233,26138,27192
2024-10-07,M117,M6 Pro,21822,23192,21194
2024-10-07,M118,Zero 5G 2023,29742,24590,26718
2024-10-07,M119,Spark 10,15811,15467,15555
2024-10-08,M100,Galaxy M14,10117,10057,10106
2024-10-08,M101,Galaxy A15,26056,25612,29247
2024-10-08,M102,Note 12,9404,8467,8592
2024-10-08,M103,12C,15648,16061,15381
2024-10-08,M104,Narzo 60,24441,24390,22247
2024-10-08,M105,C55,22915,19898,20940
2024-10-08,M106,Z7 5G,11266,11600,11792
2024-10-08,M107,Neo 7 Pro,16344,15323,14726
2024-10-08,M108,Nord CE 3 Lite,27522,25827,26275
2024-10-08,M109,Nord 3 5G,27507,24058,27011
2024-10-08,M110,G73 5G,17975,16996,17564
2024-10-08,M111,Edge 40 Neo,20062,18812,17829
2024-10-08,M112,T2 5G,25530,28161,28066
2024-10-08,M113,Y27,22247,21779,21515
2024-10-08,M114,A78,16936,18223,17655
2024-10-08,M115,Reno8 T,15176,15566,14196
2024-10-08,M116,X5 Pro,11672,11112,10701
2024-10-08,M117,M6 Pro,14260,14744,13509
2024-10-08,M118,Zero 5G 2023,26078,22784,24362
2024-10-08,M119,Spark 10,25649,29034,28743
2024-10-09,M100,Galaxy M14,13149,12978,11203
2024-10-09,M101,Galaxy A15,9760,9218,10854
2024-10-09,M102,Note 12,14188,12299,13589
2024-10-09,M103,12C,20031,20067,19604
2024-10-09,M104,Narzo 60,10401,9987,10398
2024-10-09,M105,C55,11851,10426,10962
2024-10-09,M106,Z7 5G,9027,9678,9369
2024-10-09,M107,Neo 7 Pro,25780,21603,25465
2024-10-09,M108,Nord CE 3 Lite,21255,19822,19571
2024-10-09,M109,Nord 3 5G,11187,12547,11764
2024-10-09,M110,G73 5G,19845,20405,21845
2024-10-09,M111,Edge 40 Neo,15324,17478,15459
2024-10-09,M112,T2 5G,14636,12466,14280
2024-10-09,M113,Y27,23664,21507,22317
2024-10-09,M114,A78,10009,10823,10708
2024-10-09,M115,Reno8 T,29062,29502,27714
2024-10-09,M116,X5 Pro,10736,10955,9203
2024-10-09,M117,M6 Pro,28377,26338,26949
2024-10-09,M118,Zero 5G 2023,21253,24466,23631
2024-10-09,M119,Spark 10,25627,24230,24364
2024-10-10,M100,Galaxy M14,10843,11078,10152
2024-10-10,M101,Galaxy A15,11333,12525,11872
2024-10-10,M102,Note 12,27137,27603,23130
2024-10-10,M103,12C,10221,9348,10037
2024-10-10,M104,Narzo 60,11997,11614,10830
2024-10-10,M105,C55,27683,25117,26014
2024-10-10,M106,Z7 5G,13673,13973,12796
2024-10-10,M107,Neo 7 Pro,18069,17655,16491
2024-10-10,M108,Nord CE 3 Lite,20076,20109,18543
2024-10-10,M109,Nord 3 5G,24100,24142,25290
2024-10-10,M110,G73 5G,15240,15962,15818
2024-10-10,M111,Edge 40 Neo,11445,10238,10155
2024-10-10,M112,T2 5G,15515,14299,14259
2024-10-10,M113,Y27,21131,21412,19655
2024-10-10,M114,A78,27424,29569,27865
2024-10-10,M115,Reno8 T,16634,17886,17723
2024-10-10,M116,X5 Pro,21372,20557,20329
2024-10-10,M117,M6 Pro,30405,25721,30330
2024-10-10,M118,Zero 5G 2023,18342,17534,17000
2024-10-10,M119,Spark 10,23764,27124,25950
2024-10-11,M100,Galaxy M14,29557,31609,27029
2024-10-11,M101,Galaxy A15,13357,14059,12360
2024-10-11,M102,Note 12,11111,10923,11384
2024-10-11,M103,12C,21858,20348,22713
2024-10-11,M104,Narzo 60,20696,19241,19324
2024-10-11,M105,C55,11110,10736,11251
2024-10-11,M106,Z7 5G,11748,11643,11809
2024-10-11,M107,Neo 7 Pro,24050,27424,27144
2024-10-11,M108,Nord CE 3 Lite,11925,10850,11219
2024-10-11,M109,Nord 3 5G,28962,29454,28578
2024-10-11,M110,G73 5G,11222,11003,10415
2024-10-11,M111,Edge 40 Neo,29086,31696,29162
2024-10-11,M112,T2 5G,11567,11538,11095
2024-10-11,M113,Y27,10718,11992,11201
2024-10-11,M114,A78,25599,29136,25926
2024-10-11,M115,Reno8 T,18464,19657,17179
2024-10-11,M116,X5 Pro,27042,27395,24632
2024-10-11,M117,M6 Pro,25306,28376,24145
2024-10-11,M118,Zero 5G 2023,11701,11303,11833
2024-10-11,M119,Spark 10,23503,21555,23222
2024-10-12,M100,Galaxy M14,21521,18471,20600
2024-10-12,M101,Galaxy A15,13774,12825,12829
2024-10-12,M102,Note 12,13068,14840,13699
2024-10-12,M103,12C,19796,21459,19900
2024-10-12,M104,Narzo 60,26054,25779,28853
2024-10-12,M105,C55,14779,15316,15717
2024-10-12,M106,Z7 5G,15728,14133,16038
2024-10-12,M107,Neo 7 Pro,28694,25996,24848
2024-10-12,M108,Nord CE 3 Lite,28903,25803,29635
2024-10-12,M109,Nord 3 5G,10854,10814,10050
2024-10-12,M110,G73 5G,15106,13250,15031
2024-10-12,M111,Edge 40 Neo,11584,11231,11707
2024-10-12,M112,T2 5G,25527,27475,27546
2024-10-12,M113,Y27,15607,14413,15833
2024-10-12,M114,A78,12279,11681,10969
2024-10-12,M115,Reno8 T,20170,18361,19342
2024-10-12,M116,X5 Pro,12412,14208,13539
2024-10-12,M117,M6 Pro,24854,27005,23950
2024-10-12,M118,Zero 5G 2023,30423,28582,27636
2024-10-12,M119,Spark 10,13199,15117,13949
2024-10-13,M100,Galaxy M14,24519,23181,26386
2024-10-13,M101,Galaxy A15,17881,19633,16877
2024-10-13,M102,Note 12,11454,11332,10746
2024-10-13,M103,12C,18238,17241,16783
2024-10-13,M104,Narzo 60,16297,16155,14930
2024-10-13,M105,C55,26313,23682,26292
2024-10-13,M106,Z7 5G,26175,26343,28348
2024-10-13,M107,Neo 7 Pro,25642,25063,22901
2024-10-13,M108,Nord CE 3 Lite,12384,11840,12579
2024-10-13,M109,Nord 3 5G,11168,9865,11120
2024-10-13,M110,G73 5G,22677,21191,24119
2024-10-13,M111,Edge 40 Neo,15875,15707,14487
2024-10-13,M112,T2 5G,18418,19532,19235
2024-10-13,M113,Y27,13054,12466,13625
2024-10-13,M114,A78,28942,31216,28087
2024-10-13,M115,Reno8 T,28651,27744,27483
2024-10-13,M116,X5 Pro,25417,26447,27359
2024-10-13,M117,M6 Pro,26116,26170,26268
2024-10-13,M118,Zero 5G 2023,11875,10180,10732
2024-10-13,M119,Spark 10,16284,14533,16518
2024-10-14,M100,Galaxy M14,12481,10540,12251
2024-10-14,M101,Galaxy A15,20140,19211,18966
2024-10-14,M102,Note 12,25117,23734,24949
2024-10-14,M103,12C,25026,23141,26541
2024-10-14,M104,Narzo 60,27895,30317,28707
2024-10-14,M105,C55,21509,19832,22846
2024-10-14,M106,Z7 5G,25540,26414,26833
2024-10-14,M107,Neo 7 Pro,16498,15630,14431
2024-10-14,M108,Nord CE 3 Lite,30099,29774,26859
2024-10-14,M109,Nord 3 5G,28390,29370,29186
2024-10-14,M110,G73 5G,15891,17853,16486
2024-10-14,M111,Edge 40 Neo,23697,23494,24560
2024-10-14,M112,T2 5G,24771,27043,24677
2024-10-14,M113,Y27,26203,22552,25661
2024-10-14,M114,A78,21485,21664,21566
2024-10-14,M115,Reno8 T,14150,14517,13772
2024-10-14,M116,X5 Pro,21827,21966,20764
2024-10-14,M117,M6 Pro,13862,13696,13465
2024-10-14,M118,Zero 5G 2023,17661,15268,15224
2024-10-14,M119,Spark 10,23727,22720,25257
2024-10-15,M100,Galaxy M14,11675,11876,10337
2024-10-15,M101,Galaxy A15,20765,20639,21892
2024-10-15,M102,Note 12,23759,22648,20574
2024-10-15,M103,12C,25686,24844,22646
2024-10-15,M104,Narzo 60,11912,12736,12758
2024-10-15,M105,C55,13115,13244,12162
2024-10-15,M106,Z7 5G,21340,21678,18282
2024-10-15,M107,Neo 7 Pro,14759,15309,15689
2024-10-15,M108,Nord CE 3 Lite,13535,14887,12556
2024-10-15,M109,Nord 3 5G,23408,21284,23689
2024-10-15,M110,G73 5G,18808,16598,18519
2024-10-15,M111,Edge 40 Neo,18827,17931,17077
2024-10-15,M112,T2 5G,23519,22807,20505
2024-10-15,M113,Y27,15445,15886,15478
2024-10-15,M114,A78,20446,17109,19508
2024-10-15,M115,Reno8 T,12242,13708,13129
2024-10-15,M116,X5 Pro,18402,19928,17237
2024-10-15,M117,M6 Pro,18037,18699,19320
2024-10-15,M118,Zero 5G 2023,25258,21162,23252
2024-10-15,M119,Spark 10,11027,11761,10393
2024-10-16,M100,Galaxy M14,25425,26710,26778
2024-10-16,M101,Galaxy A15,10394,10536,9879
2024-10-16,M102,Note 12,24020,22158,23356
2024-10-16,M103,12C,14265,13592,14236
2024-10-16,M104,Narzo 60,22507,21582,22843
2024-10-16,M105,C55,13839,14428,12612
2024-10-16,M106,Z7 5G,15618,16246,14185
2024-10-16,M107,Neo 7 Pro,17401,17188,17605
2024-10-16,M108,Nord CE 3 Lite,24737,26345,24237
2024-10-16,M109,Nord 3 5G,28697,29807,27465
2024-10-16,M110,G73 5G,28771,29567,27649
2024-10-16,M111,Edge 40 Neo,20142,22077,20609
2024-10-16,M112,T2 5G,20527,17961,18690
2024-10-16,M113,Y27,17961,17195,18923
2024-10-16,M114,A78,13396,12721,11674
2024-10-16,M115,Reno8 T,16968,17174,16809
2024-10-16,M116,X5 Pro,23674,22300,21336
2024-10-16,M117,M6 Pro,11028,11995,10670
2024-10-16,M118,Zero 5G 2023,27493,27733,27531
2024-10-16,M119,Spark 10,17113,16438,15764
2024-10-17,M100,Galaxy M14,22929,23433,21472
2024-10-17,M101,Galaxy A15,17333,17219,16091
2024-10-17,M102,Note 12,13111,11917,11855
2024-10-17,M103,12C,20109,22049,19489
2024-10-17,M104,Narzo 60,20653,23434,19836
2024-10-17,M105,C55,10484,10275,9111
2024-10-17,M106,Z7 5G,18974,18634,20697
2024-10-17,M107,Neo 7 Pro,27220,27676,29422
2024-10-17,M108,Nord CE 3 Lite,19749,17726,18303
2024-10-17,M109,Nord 3 5G,24695,25675,24693
2024-10-17,M110,G73 5G,26845,25053,23071
2024-10-17,M111,Edge 40 Neo,24407,25484,23626
2024-10-17,M112,T2 5G,19827,21008,20457
2024-10-17,M113,Y27,25108,22282,26027
2024-10-17,M114,A78,9836,9439,9806
2024-10-17,M115,Reno8 T,20392,21763,19787
2024-10-17,M116,X5 Pro,30802,28650,31984
2024-10-17,M117,M6 Pro,16801,17558,16449
2024-10-17,M118,Zero 5G 2023,23882,21075,22128
2024-10-17,M119,Spark 10,22806,21354,23953
2024-10-18,M100,Galaxy M14,11355,13096,11817
2024-10-18,M101,Galaxy A15,28334,25467,28432
2024-10-18,M102,Note 12,11582,11305,12136
2024-10-18,M103,12C,15896,14746,14224
2024-10-18,M104,Narzo 60,15479,15635,14403
2024-10-18,M105,C55,24577,23644,22689
2024-10-18,M106,Z7 5G,19564,20111,17908
2024-10-18,M107,Neo 7 Pro,11657,12010,12455
2024-10-18,M108,Nord CE 3 Lite,13182,11656,13213
2024-10-18,M109,Nord 3 5G,11796,11354,11588
2024-10-18,M110,G73 5G,16183,18260,17487
2024-10-18,M111,Edge 40 Neo,23880,22912,22521
2024-10-18,M112,T2 5G,29525,28115,28290
2024-10-18,M113,Y27,28151,27590,26467
2024-10-18,M114,A78,25401,22084,24918
2024-10-18,M115,Reno8 T,12073,11493,13155
2024-10-18,M116,X5 Pro,22569,19228,20057
2024-10-18,M117,M6 Pro,17910,19434,16712
2024-10-18,M118,Zero 5G 2023,19480,20266,19944
2024-10-18,M119,Spark 10,13056,11315,13487
2024-10-19,M100,Galaxy M14,15252,16241,15804
2024-10-19,M101,Galaxy A15,17330,19953,19298
2024-10-19,M102,Note 12,21474,21736,22691
2024-10-19,M103,12C,28594,28448,27377
2024-10-19,M104,Narzo 60,11657,11980,11032
2024-10-19,M105,C55,15677,14755,14659
2024-10-19,M106,Z7 5G,15446,13530,15320
2024-10-19,M107,Neo 7 Pro,25171,23539,23513
2024-10-19,M108,Nord CE 3 Lite,27688,27207,24810
2024-10-19,M109,Nord 3 5G,21845,23022,20754
2024-10-19,M110,G73 5G,25142,21534,22855
2024-10-19,M111,Edge 40 Neo,18192,18584,16106
2024-10-19,M112,T2 5G,15907,14362,14120
2024-10-19,M113,Y27,14688,14567,12811
2024-10-19,M114,A78,14068,13173,14299
2024-10-19,M115,Reno8 T,25565,24696,24637
2024-10-19,M116,X5 Pro,12004,11922,12678
2024-10-19,M117,M6 Pro,16036,15835,16084
2024-10-19,M118,Zero 5G 2023,14934,16164,15316
2024-10-19,M119,Spark 10,14564,14058,14624
2024-10-20,M100,Galaxy M14,16778,17130,15207
2024-10-20,M101,Galaxy A15,19092,19508,18879
2024-10-20,M102,Note 12,29470,30558,25613
2024-10-20,M103,12C,28059,28763,30162
2024-10-20,M104,Narzo 60,16952,17754,18345
2024-10-20,M105,C55,10134,9558,10898
2024-10-20,M106,Z7 5G,19853,17165,18044
2024-10-20,M107,Neo 7 Pro,13607,15492,13275
2024-10-20,M108,Nord CE 3 Lite,21316,22992,21772
2024-10-20,M109,Nord 3 5G,10935,10656,10739
2024-10-20,M110,G73 5G,27505,28193,25162
2024-10-20,M111,Edge 40 Neo,24686,23104,23583
2024-10-20,M112,T2 5G,29487,24994,24767
2024-10-20,M113,Y27,20336,23168,21200
2024-10-20,M114,A78,16724,18256,16539
2024-10-20,M115,Reno8 T,18893,18384,17884
2024-10-20,M116,X5 Pro,15783,14174,16145
2024-10-20,M117,M6 Pro,11339,12004,10828
2024-10-20,M118,Zero 5G 2023,15474,17948,16613
2024-10-20,M119,Spark 10,12994,13626,12858
2024-10-21,M100,Galaxy M14,17704,15662,15997
2024-10-21,M101,Galaxy A15,14483,12175,13739
2024-10-21,M102,Note 12,25411,23875,24958
2024-10-21,M103,12C,20843,20181,20406
2024-10-21,M104,Narzo 60,22112,21887,21584
2024-10-21,M105,C55,14515,12930,13495
2024-10-21,M106,Z7 5G,19153,17214,17710
2024-10-21,M107,Neo 7 Pro,14390,12503,14621
2024-10-21,M108,Nord CE 3 Lite,22279,20298,22077
2024-10-21,M109,Nord 3 5G,23043,22933,22739
2024-10-21,M110,G73 5G,28517,26782,26792
2024-10-21,M111,Edge 40 Neo,19656,20038,17593
2024-10-21,M112,T2 5G,14387,15311,14279
2024-10-21,M113,Y27,30445,26825,26630
2024-10-21,M114,A78,16992,19398,17777
2024-10-21,M115,Reno8 T,15740,16249,15169
2024-10-21,M116,X5 Pro,28862,24071,26199
2024-10-21,M117,M6 Pro,27600,27680,28275
2024-10-21,M118,Zero 5G 2023,28454,25638,26821
2024-10-21,M119,Spark 10,26844,26637,29340
2024-10-22,M100,Galaxy M14,13414,13875,14013
2024-10-22,M101,Galaxy A15,10217,9461,11262
2024-10-22,M102,Note 12,9873,10688,9896
2024-10-22,M103,12C,23302,20466,19803
2024-10-22,M104,Narzo 60,13320,15297,14442
2024-10-22,M105,C55,24883,24349,23820
2024-10-22,M106,Z7 5G,22495,22198,24738
2024-10-22,M107,Neo 7 Pro,9433,10353,9747
2024-10-22,M108,Nord CE 3 Lite,15129,16616,15379
2024-10-22,M109,Nord 3 5G,20367,19149,18206
2024-10-22,M110,G73 5G,25786,28236,26856
2024-10-22,M111,Edge 40 Neo,16423,15504,15409
2024-10-22,M112,T2 5G,28702,29055,27462
2024-10-22,M113,Y27,23686,27166,25589
2024-10-22,M114,A78,14534,13653,14427
2024-10-22,M115,Reno8 T,22183,20809,20242
2024-10-22,M116,X5 Pro,11292,12150,11028
2024-10-22,M117,M6 Pro,25597,23265,22778
2024-10-22,M118,Zero 5G 2023,9536,9992,10117
2024-10-22,M119,Spark 10,19404,19496,17860
2024-10-23,M100,Galaxy M14,24735,25025,24147
2024-10-23,M101,Galaxy A15,11082,10713,10925
2024-10-23,M102,Note 12,21756,24475,23372
2024-10-23,M103,12C,9336,9585,9910
2024-10-23,M104,Narzo 60,20094,21704,18452
2024-10-23,M105,C55,16542,17856,17527
2024-10-23,M106,Z7 5G,23796,20628,22815
2024-10-23,M107,Neo 7 Pro,22705,23144,21410
2024-10-23,M108,Nord CE 3 Lite,17659,16158,18234
2024-10-23,M109,Nord 3 5G,25120,23273,24772
2024-10-23,M110,G73 5G,29972,25863,29711
2024-10-23,M111,Edge 40 Neo,28670,28715,27664
2024-10-23,M112,T2 5G,14698,13040,12808
2024-10-23,M113,Y27,27483,23560,27378
2024-10-23,M114,A78,19666,22668,18908
2024-10-23,M115,Reno8 T,28563,25936,26892
2024-10-23,M116,X5 Pro,26166,27714,24589
2024-10-23,M117,M6 Pro,13725,13617,13170
2024-10-23,M118,Zero 5G 2023,11535,11815,11345
2024-10-23,M119,Spark 10,28565,26156,26969
2024-10-24,M100,Galaxy M14,25301,27574,25148
2024-10-24,M101,Galaxy A15,22344,24344,21536
2024-10-24,M102,Note 12,18894,17681,17055
2024-10-24,M103,12C,13270,13636,13415
2024-10-24,M104,Narzo 60,22159,24696,21235
2024-10-24,M105,C55,29211,28466,26553
2024-10-24,M106,Z7 5G,19192,22229,20205
2024-10-24,M107,Neo 7 Pro,29377,26285,26464
2024-10-24,M108,Nord CE 3 Lite,12318,12041,11921
2024-10-24,M109,Nord 3 5G,24932,27494,24464
2024-10-24,M110,G73 5G,23563,22243,23336
2024-10-24,M111,Edge 40 Neo,14514,15302,14828
2024-10-24,M112,T2 5G,32433,31488,28641
2024-10-24,M113,Y27,12991,13138,11212
2024-10-24,M114,A78,13379,13317,15038
2024-10-24,M115,Reno8 T,28141,25402,25894
2024-10-24,M116,X5 Pro,24650,21677,21739
2024-10-24,M117,M6 Pro,13718,13576,13446
2024-10-24,M118,Zero 5G 2023,19022,18970,18313
2024-10-24,M119,Spark 10,23956,25642,24984
2024-10-25,M100,Galaxy M14,20556,19280,20840
2024-10-25,M101,Galaxy A15,13276,12509,11233
2024-10-25,M102,Note 12,21640,20391,19813
2024-10-25,M103,12C,20675,20722,18836
2024-10-25,M104,Narzo 60,13823,14026,13679
2024-10-25,M105,C55,15913,15654,13622
2024-10-25,M106,Z7 5G,27054,23677,25157
2024-10-25,M107,Neo 7 Pro,9439,9525,9839
2024-10-25,M108,Nord CE 3 Lite,23393,24590,23460
2024-10-25,M109,Nord 3 5G,22952,21336,21331
2024-10-25,M110,G73 5G,15014,16676,15365
2024-10-25,M111,Edge 40 Neo,18616,16368,18703
2024-10-25,M112,T2 5G,13462,14131,12781
2024-10-25,M113,Y27,18582,18915,18866
2024-10-25,M114,A78,23223,22748,22905
2024-10-25,M115,Reno8 T,16655,17812,17241
2024-10-25,M116,X5 Pro,25879,26473,24735
2024-10-25,M117,M6 Pro,26035,25664,22084
2024-10-25,M118,Zero 5G 2023,24394,20357,21750
2024-10-25,M119,Spark 10,10808,11675,10858
2024-10-26,M100,Galaxy M14,12141,11041,11157
2024-10-26,M101,Galaxy A15,24258,24561,20493
2024-10-26,M102,Note 12,27110,26738,24148
2024-10-26,M103,12C,22228,20617,20637
2024-10-26,M104,Narzo 60,9980,10476,10846
2024-10-26,M105,C55,23832,22661,23084
2024-10-26,M106,Z7 5G,14260,15153,15001
2024-10-26,M107,Neo 7 Pro,24196,25697,25112
2024-10-26,M108,Nord CE 3 Lite,30318,30079,25988
2024-10-26,M109,Nord 3 5G,9876,9151,9091
2024-10-26,M110,G73 5G,23263,26217,24365
2024-10-26,M111,Edge 40 Neo,25101,28405,26223
2024-10-26,M112,T2 5G,15814,17429,16023
2024-10-26,M113,Y27,25280,25305,27665
2024-10-26,M114,A78,26364,24365,23937
2024-10-26,M115,Reno8 T,22842,19969,20060
2024-10-26,M116,X5 Pro,19738,17512,18123
2024-10-26,M117,M6 Pro,21725,20225,20326
2024-10-26,M118,Zero 5G 2023,26748,25572,27434
2024-10-26,M119,Spark 10,17378,19890,18708
2024-10-27,M100,Galaxy M14,12101,11454,12629
2024-10-27,M101,Galaxy A15,11481,10591,11763
2024-10-27,M102,Note 12,25271,25656,23316
2024-10-27,M103,12C,11588,11170,12396
2024-10-27,M104,Narzo 60,16406,14498,15592
2024-10-27,M105,C55,17721,17814,17067
2024-10-27,M106,Z7 5G,22310,21337,19651
2024-10-27,M107,Neo 7 Pro,12081,12019,12177
2024-10-27,M108,Nord CE 3 Lite,26309,29140,27162
2024-10-27,M109,Nord 3 5G,24475,26615,23372
2024-10-27,M110,G73 5G,15700,14683,16227
2024-10-27,M111,Edge 40 Neo,25577,23368,25032
2024-10-27,M112,T2 5G,20472,18607,20781
2024-10-27,M113,Y27,19939,20441,19509
2024-10-27,M114,A78,24047,25161,24497
2024-10-27,M115,Reno8 T,20608,20479,19505
2024-10-27,M116,X5 Pro,23700,22885,21774
2024-10-27,M117,M6 Pro,23725,21217,22687
2024-10-27,M118,Zero 5G 2023,20725,19197,20689
2024-10-27,M119,Spark 10,22346,25751,24497
2024-10-28,M100,Galaxy M14,14670,13655,13576
2024-10-28,M101,Galaxy A15,30477,27579,28198
2024-10-28,M102,Note 12,22619,19722,19687
2024-10-28,M103,12C,18538,17721,19544
2024-10-28,M104,Narzo 60,17955,18344,18562
2024-10-28,M105,C55,22255,23076,21167
2024-10-28,M106,Z7 5G,12917,11121,12549
2024-10-28,M107,Neo 7 Pro,13456,15320,13682
2024-10-28,M108,Nord CE 3 Lite,21737,20621,23605
